Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10001_001,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"060379056011530544002","08000US060379056011530544002","Census Tract 5440.02 (part), Carson city, Compton CCD, Los Angeles County, California","Census Tract 5440.02 (part), Carson city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004924",,,,,"06","037","90560","11530","0611530","544002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,1754,1459,1345,1171,174,53,0,0,0,44,17,92.19,80.26,11.93,3.63,0,0,0,3.02,1.17
"060379056011530572301","08000US060379056011530572301","Census Tract 5723.01 (part), Carson city, Compton CCD, Los Angeles County, California","Census Tract 5723.01 (part), Carson city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004925",,,,,"06","037","90560","11530","0611530","572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,49,26,26,0,0,0,0,0,23,0,53.06,53.06,0,0,0,0,0,46.94,0
"060379056011530980002","08000US060379056011530980002","Census Tract 9800.02, Carson city, Compton CCD, Los Angeles County, California","Census Tract 9800.02, Carson city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004926",,,,,"06","037","90560","11530","0611530","980002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379056011530980025","08000US060379056011530980025","Census Tract 9800.25, Carson city, Compton CCD, Los Angeles County, California","Census Tract 9800.25, Carson city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004927",,,,,"06","037","90560","11530","0611530","980025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379056015044541100","08000US060379056015044541100","Census Tract 5411 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5411 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004928",,,,,"06","037","90560","15044","0615044","541100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,1013,33,22,22,0,11,0,0,0,0,0,66.67,66.67,0,33.33,0,0,0,0,0
"060379056015044541200","08000US060379056015044541200","Census Tract 5412 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5412 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004929",,,,,"06","037","90560","15044","0615044","541200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,1057,1235,1130,1026,104,96,0,0,0,0,9,91.5,83.08,8.42,7.77,0,0,0,0,0.73
"060379056015044541300","08000US060379056015044541300","Census Tract 5413, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5413, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004930",,,,,"06","037","90560","15044","0615044","541300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,1251,2032,1878,1435,443,86,0,0,9,31,28,92.42,70.62,21.8,4.23,0,0,0.44,1.53,1.38
"060379056015044541603","08000US060379056015044541603","Census Tract 5416.03, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5416.03, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004931",,,,,"06","037","90560","15044","0615044","541603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,923,1005,951,778,173,14,0,0,40,0,0,94.63,77.41,17.21,1.39,0,0,3.98,0,0
"060379056015044541604","08000US060379056015044541604","Census Tract 5416.04, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5416.04, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004932",,,,,"06","037","90560","15044","0615044","541604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518,935,1884,1638,1272,366,180,0,0,20,8,38,86.94,67.52,19.43,9.55,0,0,1.06,0.42,2.02
"060379056015044541605","08000US060379056015044541605","Census Tract 5416.05, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5416.05, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004933",,,,,"06","037","90560","15044","0615044","541605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,1093,1822,1563,1262,301,116,0,0,63,7,73,85.78,69.26,16.52,6.37,0,0,3.46,0.38,4.01
"060379056015044541606","08000US060379056015044541606","Census Tract 5416.06, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5416.06, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004934",,,,,"06","037","90560","15044","0615044","541606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,1117,1005,902,710,192,53,0,0,50,0,0,89.75,70.65,19.1,5.27,0,0,4.98,0,0
"060379056015044541801","08000US060379056015044541801","Census Tract 5418.01 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5418.01 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004935",,,,,"06","037","90560","15044","0615044","541801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,26,26,0,26,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0
"060379056015044541802","08000US060379056015044541802","Census Tract 5418.02 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5418.02 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004936",,,,,"06","037","90560","15044","0615044","541802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379056015044542000","08000US060379056015044542000","Census Tract 5420 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5420 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004937",,,,,"06","037","90560","15044","0615044","542000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,1213,2075,1775,1459,316,157,0,0,25,39,79,85.54,70.31,15.23,7.57,0,0,1.2,1.88,3.81
"060379056015044542103","08000US060379056015044542103","Census Tract 5421.03 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5421.03 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004938",,,,,"06","037","90560","15044","0615044","542103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1087,98,98,98,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
"060379056015044542104","08000US060379056015044542104","Census Tract 5421.04 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5421.04 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004939",,,,,"06","037","90560","15044","0615044","542104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,1068,496,335,292,43,18,0,27,0,0,116,67.54,58.87,8.67,3.63,0,5.44,0,0,23.39
"060379056015044542105","08000US060379056015044542105","Census Tract 5421.05 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5421.05 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004940",,,,,"06","037","90560","15044","0615044","542105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788,963,1220,1003,836,167,158,0,0,23,0,36,82.21,68.52,13.69,12.95,0,0,1.89,0,2.95
"060379056015044542106","08000US060379056015044542106","Census Tract 5421.06 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5421.06 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004941",,,,,"06","037","90560","15044","0615044","542106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,66,66,41,25,0,0,0,0,0,0,100,62.12,37.88,0,0,0,0,0,0
"060379056015044542200","08000US060379056015044542200","Census Tract 5422 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5422 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004942",,,,,"06","037","90560","15044","0615044","542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,1041,980,941,859,82,39,0,0,0,0,0,96.02,87.65,8.37,3.98,0,0,0,0,0
"060379056015044542401","08000US060379056015044542401","Census Tract 5424.01, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5424.01, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004943",,,,,"06","037","90560","15044","0615044","542401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281,1072,1431,1279,1013,266,61,0,16,10,43,22,89.38,70.79,18.59,4.26,0,1.12,0.7,3,1.54
"060379056015044542402","08000US060379056015044542402","Census Tract 5424.02, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5424.02, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004944",,,,,"06","037","90560","15044","0615044","542402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,1208,1088,991,724,267,34,0,13,0,28,22,91.08,66.54,24.54,3.12,0,1.19,0,2.57,2.02
"060379056015044542501","08000US060379056015044542501","Census Tract 5425.01, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5425.01, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004945",,,,,"06","037","90560","15044","0615044","542501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,800,1541,1466,1270,196,75,0,0,0,0,0,95.13,82.41,12.72,4.87,0,0,0,0,0
"060379056015044542502","08000US060379056015044542502","Census Tract 5425.02, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5425.02, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004946",,,,,"06","037","90560","15044","0615044","542502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371,1032,1659,1375,963,412,171,0,0,102,11,0,82.88,58.05,24.83,10.31,0,0,6.15,0.66,0
"060379056015044542601","08000US060379056015044542601","Census Tract 5426.01, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5426.01, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004947",,,,,"06","037","90560","15044","0615044","542601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,1068,970,843,737,106,101,0,26,0,0,0,86.91,75.98,10.93,10.41,0,2.68,0,0,0
"060379056015044542602","08000US060379056015044542602","Census Tract 5426.02, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5426.02, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004948",,,,,"06","037","90560","15044","0615044","542602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,1013,1752,1411,1087,324,183,0,0,0,33,125,80.54,62.04,18.49,10.45,0,0,0,1.88,7.13
"060379056015044542700","08000US060379056015044542700","Census Tract 5427, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5427, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004949",,,,,"06","037","90560","15044","0615044","542700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1153,1821,1617,1412,205,124,11,9,13,38,9,88.8,77.54,11.26,6.81,0.6,0.49,0.71,2.09,0.49
"060379056015044542800","08000US060379056015044542800","Census Tract 5428, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5428, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004950",,,,,"06","037","90560","15044","0615044","542800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,742,1291,1109,1061,48,51,0,29,0,39,63,85.9,82.18,3.72,3.95,0,2.25,0,3.02,4.88
"060379056015044542900","08000US060379056015044542900","Census Tract 5429, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5429, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004951",,,,,"06","037","90560","15044","0615044","542900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,1198,1347,1206,950,256,80,0,0,10,0,51,89.53,70.53,19.01,5.94,0,0,0.74,0,3.79
"060379056015044543000","08000US060379056015044543000","Census Tract 5430 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5430 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004952",,,,,"06","037","90560","15044","0615044","543000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,1064,1577,1443,1165,278,68,0,0,0,2,64,91.5,73.87,17.63,4.31,0,0,0,0.13,4.06
"060379056015044543100","08000US060379056015044543100","Census Tract 5431 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5431 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004953",,,,,"06","037","90560","15044","0615044","543100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681,1679,2175,1975,1622,353,46,0,0,93,15,46,90.8,74.57,16.23,2.11,0,0,4.28,0.69,2.11
"060379056015044543201","08000US060379056015044543201","Census Tract 5432.01, Compton city, Compton CCD, Los Angeles County, California","Census Tract 5432.01, Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004954",,,,,"06","037","90560","15044","0615044","543201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,1234,1413,1240,948,292,93,0,0,0,0,80,87.76,67.09,20.67,6.58,0,0,0,0,5.66
"060379056015044543202","08000US060379056015044543202","Census Tract 5432.02 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5432.02 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004955",,,,,"06","037","90560","15044","0615044","543202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,1098,1648,1464,935,529,66,0,0,18,24,76,88.83,56.74,32.1,4,0,0,1.09,1.46,4.61
"060379056015044543305","08000US060379056015044543305","Census Tract 5433.05 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5433.05 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004956",,,,,"06","037","90560","15044","0615044","543305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,100
"060379056015044543321","08000US060379056015044543321","Census Tract 5433.21 (part), Compton city, Compton CCD, Los Angeles County, California","Census Tract 5433.21 (part), Compton city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004957",,,,,"06","037","90560","15044","0615044","543321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379056021034541802","08000US060379056021034541802","Census Tract 5418.02 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5418.02 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004958",,,,,"06","037","90560","21034","0621034","541802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,71,71,63,8,0,0,0,0,0,0,100,88.73,11.27,0,0,0,0,0,0
"060379056021034542000","08000US060379056021034542000","Census Tract 5420 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5420 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004959",,,,,"06","037","90560","21034","0621034","542000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,632,27,15,15,0,12,0,0,0,0,0,55.56,55.56,0,44.44,0,0,0,0,0
"060379056021034542103","08000US060379056021034542103","Census Tract 5421.03 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5421.03 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004960",,,,,"06","037","90560","21034","0621034","542103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,1215,1131,923,735,188,196,0,0,12,0,0,81.61,64.99,16.62,17.33,0,0,1.06,0,0
"060379056021034542104","08000US060379056021034542104","Census Tract 5421.04 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5421.04 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004961",,,,,"06","037","90560","21034","0621034","542104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,1369,743,655,405,250,37,0,0,0,0,51,88.16,54.51,33.65,4.98,0,0,0,0,6.86
"060379056021034542105","08000US060379056021034542105","Census Tract 5421.05 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5421.05 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004962",,,,,"06","037","90560","21034","0621034","542105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,1081,668,608,517,91,24,0,0,0,36,0,91.02,77.4,13.62,3.59,0,0,0,5.39,0
"060379056021034542106","08000US060379056021034542106","Census Tract 5421.06 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5421.06 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004963",,,,,"06","037","90560","21034","0621034","542106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,1198,1074,969,635,334,79,0,0,26,0,0,90.22,59.12,31.1,7.36,0,0,2.42,0,0
"060379056021034542200","08000US060379056021034542200","Census Tract 5422 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","Census Tract 5422 (part), East Rancho Dominguez CDP, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004964",,,,,"06","037","90560","21034","0621034","542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,1430,1405,1280,938,342,38,0,0,0,0,87,91.1,66.76,24.34,2.7,0,0,0,0,6.19
"060379056044574540000","08000US060379056044574540000","Census Tract 5400 (part), Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5400 (part), Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004965",,,,,"06","037","90560","44574","0644574","540000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587,1213,2351,1996,1737,259,189,0,0,49,69,48,84.9,73.88,11.02,8.04,0,0,2.08,2.93,2.04
"060379056044574540101","08000US060379056044574540101","Census Tract 5401.01, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5401.01, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004966",,,,,"06","037","90560","44574","0644574","540101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521,1018,2378,2083,1706,377,84,7,0,67,27,110,87.59,71.74,15.85,3.53,0.29,0,2.82,1.14,4.63
"060379056044574540102","08000US060379056044574540102","Census Tract 5401.02, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5401.02, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004967",,,,,"06","037","90560","44574","0644574","540102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556,1079,2779,2549,2073,476,149,0,8,28,0,45,91.72,74.6,17.13,5.36,0,0.29,1.01,0,1.62
"060379056044574540201","08000US060379056044574540201","Census Tract 5402.01, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5402.01, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004968",,,,,"06","037","90560","44574","0644574","540201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,1130,924,637,528,109,203,0,0,47,21,16,68.94,57.14,11.8,21.97,0,0,5.09,2.27,1.73
"060379056044574540202","08000US060379056044574540202","Census Tract 5402.02, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5402.02, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004969",,,,,"06","037","90560","44574","0644574","540202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,1081,2391,2030,1550,480,145,0,0,128,15,73,84.9,64.83,20.08,6.06,0,0,5.35,0.63,3.05
"060379056044574540203","08000US060379056044574540203","Census Tract 5402.03, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5402.03, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004970",,,,,"06","037","90560","44574","0644574","540203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,1165,2137,1724,1382,342,141,0,0,172,45,55,80.67,64.67,16,6.6,0,0,8.05,2.11,2.57
"060379056044574540300","08000US060379056044574540300","Census Tract 5403, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5403, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004971",,,,,"06","037","90560","44574","0644574","540300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262,1054,2237,1996,1526,470,93,0,52,81,6,9,89.23,68.22,21.01,4.16,0,2.32,3.62,0.27,0.4
"060379056044574540501","08000US060379056044574540501","Census Tract 5405.01, Lynwood city, Compton CCD, Los Angeles County, California","Census Tract 5405.01, Lynwood city, Compton CCD, Los Angeles County, California","ca","080","00","ACSSF","0004972",,,,,"06","037","90560","44574","0644574","540501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160,1005,1706,1528,1280,248,10,0,0,98,41,29,89.57,75.03,14.54,0.59,0,0,5.74,2.4,1.7
